 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216,Mean217,Mean218,Mean219,Mean220,Mean221,Mean222,Mean223,Mean224,Mean225,Mean226,Mean227,Mean228,Mean229,Mean230,Mean231,Mean232,Mean233,Mean234,Mean235,Mean236,Mean237,Mean238,Mean239,Mean240,Mean241,Mean242,Mean243,Mean244,Mean245,Mean246,Mean247,Mean248,Mean249,Mean250,Mean251,Mean252,Mean253,Mean254,Mean255,Mean256,Mean257,Mean258,Mean259,Mean260,Mean261,Mean262,Mean263,Mean264,Mean265,Mean266,Mean267,Mean268,Mean269,Mean270,Mean271,Mean272,Mean273,Mean274,Mean275,Mean276,Mean277,Mean278,Mean279,Mean280,Mean281,Mean282,Mean283,Mean284,Mean285,Mean286,Mean287,Mean288,Mean289,Mean290,Mean291,Mean292,Mean293,Mean294,Mean295,Mean296,Mean297,Mean298,Mean299
11,60.865,51.816,49.899,40.882,39.263,48.053,51.823,58.315,35.362,51.727,33.851,59.596,62.994,33.067,48.384,53.647,41.003,49.389,45.281,37.166,53.682,44.228,79.435,66.208,51.179,39.657,34.914,39.491,42.847,50.868,38.109,57.362,45.277,37.846,53.992,39.229,39.222,46.879,46.003,41.663,55.951,45.916,51.475,47.973,69.160,66.530,96.767,35.756,44.003,73.207,52.518,52.834,71.804,66.719,44.661,66.192,54.954,41.824,68.021,38.582,64.796,56.135,44.732,47.675,76.248,58.495,38.653,73.698,59.730,55.836,54.628,42.936,38.627,85.167,71.298,59.451,53.684,65.848,47.320,38.783,55.399,74.258,40.292,76.428,77.794,84.500,47.885,92.282,45.544,81.354,66.241,86.409,67.971,44.662,55.771,61.473,73.681,51.731,61.469,49.470,95.551,48.053,55.869,45.393,88.242,42.766,67.815,56.780,66.937,71.422,82.174,87.593,54.836,54.268,41.240,52.541,47.434,66.347,48.027,39.014,86.431,70.406,78.719,58.112,66.599,72.857,69.001,42.024,97.461,67.141,45.046,41.555,77.192,51.346,45.496,44.723,48.296,75.896,58.581,73.544,89.745,44.382,43.415,44.365,37.002,48.868,37.827,64.315,48.590,52.239,41.608,66.474,75.729,48.578,55.223,99.581,68.787,63.252,79.106,90.940,43.691,37.972,63.204,54.704,37.888,55.219,98.489,68.678,41.173,50.709,54.643,69.149,60.423,68.222,41.298,64.752,54.320,48.815,75.145,45.524,44.765,50.487,54.650,49.707,53.371,49.517,46.740,55.177,53.248,80.202,43.181,59.167,41.414,44.918,44.234,42.670,45.396,36.747,40.881,44.504,85.474,65.172,57.470,75.152,70.230,49.092,48.047,72.043,43.497,37.418,130.940,69.014,63.158,83.961,34.765,65.492,96.238,37.212,52.955,57.448,37.927,65.514,42.359,36.082,37.190,38.333,66.636,78.763,48.733,34.337,39.515,58.085,106.598,69.773,53.449,49.713,43.275,43.930,53.245,61.421,45.975,43.880,40.069,45.795,64.603,53.995,41.885,50.567,40.279,38.848,45.842,45.443,86.437,75.677,68.907,76.675,50.164,72.339,39.664,54.716,37.746,79.207,88.037,41.387,56.006,56.997,61.282,55.312,48.324,40.194,42.307,39.769,56.867,42.603,43.050,54.864,53.677,42.778,42.609,64.663,41.571,75.709,53.783,40.539,54.052,45.052,70.705,43.418,55.372,47.601,43.935,37.517,39.154,56.169,49.391,56.282,49.215,38.214,40.311
12,60.722,51.748,49.689,40.726,39.488,47.882,51.976,58.117,34.807,51.779,33.727,59.746,63.631,32.883,48.460,53.295,40.992,49.506,45.347,37.177,54.051,43.982,79.007,65.833,51.195,39.854,34.935,39.191,42.834,51.040,38.635,57.619,45.068,37.451,54.182,39.229,39.154,46.502,46.240,41.627,55.697,45.204,51.120,48.384,69.518,67.083,93.714,35.609,43.923,73.370,52.313,52.643,71.670,67.271,44.871,66.507,55.038,40.742,67.059,38.639,65.348,56.028,43.311,47.451,75.923,58.368,39.117,73.810,59.849,55.822,54.887,42.673,38.447,84.438,67.599,59.982,53.704,65.891,47.119,38.624,55.323,74.864,40.269,75.829,77.455,85.474,47.970,92.373,45.376,81.190,65.921,85.904,67.764,44.909,55.192,61.071,73.504,51.934,61.490,49.247,95.392,48.027,55.653,45.528,88.382,42.715,66.274,56.825,66.634,71.265,81.798,87.129,54.478,53.548,40.696,52.350,46.861,66.360,47.606,38.921,85.994,69.961,77.577,57.807,62.892,72.537,67.532,41.850,97.426,67.187,44.778,41.806,76.785,51.197,45.292,43.584,48.025,75.425,57.894,73.173,89.680,44.266,43.320,44.186,36.933,48.777,37.406,64.448,48.710,52.159,41.548,66.201,75.576,48.516,53.840,98.851,69.129,62.867,78.874,90.990,43.478,37.754,63.184,54.281,38.077,55.375,98.423,68.388,41.401,50.409,54.877,69.158,58.373,67.579,41.251,63.568,54.261,48.722,75.047,45.895,44.448,50.539,54.700,55.611,53.713,49.419,46.618,54.958,53.117,79.945,43.296,58.883,40.973,44.719,44.313,42.613,45.096,36.874,40.511,44.268,84.808,64.972,57.677,75.106,70.063,49.137,47.674,72.385,43.301,37.323,127.936,68.068,63.257,83.316,34.782,64.723,93.936,37.071,52.818,57.209,37.748,65.475,42.428,36.122,37.111,38.241,66.929,78.938,48.832,34.844,39.120,57.649,105.832,69.506,53.202,49.431,43.265,43.789,53.149,61.175,46.236,43.356,39.748,45.659,64.113,54.087,41.603,50.326,40.274,39.026,45.822,45.092,86.085,75.275,67.806,76.373,49.828,72.331,39.748,54.543,37.510,78.917,87.908,41.552,55.953,56.974,61.072,55.449,48.267,39.916,42.151,39.644,56.693,42.961,42.996,54.946,53.455,42.628,42.326,64.136,41.727,73.781,53.710,40.405,54.131,45.033,70.651,42.964,55.592,47.678,44.194,37.405,39.107,56.485,49.254,56.200,49.232,38.632,40.352
13,60.962,51.666,49.711,40.730,39.474,48.035,51.956,58.105,35.390,51.920,33.818,59.574,64.130,32.729,48.960,53.478,40.806,49.576,45.734,37.248,54.105,44.304,79.158,65.819,51.520,40.076,34.914,39.087,43.477,51.213,38.288,57.562,45.188,37.120,53.640,39.718,39.080,46.375,46.455,41.603,55.840,45.077,51.713,48.248,70.097,66.917,90.751,35.669,44.179,73.645,52.350,52.865,71.704,67.562,44.984,66.187,55.377,39.677,66.484,38.644,65.481,55.897,42.070,47.428,75.933,58.647,38.421,73.706,60.214,59.488,55.174,42.363,38.490,83.792,75.254,60.031,53.830,65.904,47.307,38.771,55.153,74.127,40.369,76.381,78.033,84.736,48.149,92.066,45.251,80.720,65.840,85.117,68.153,45.033,55.375,61.300,73.585,51.589,61.659,49.531,95.625,48.007,55.926,45.014,88.762,42.929,65.328,56.859,67.045,71.265,81.824,87.072,54.424,53.498,40.192,51.932,46.716,65.729,47.517,38.847,85.752,69.871,77.089,57.681,60.304,72.475,67.621,42.202,96.907,67.145,44.617,42.050,77.255,51.115,45.793,42.757,48.314,75.467,57.928,73.275,89.222,44.179,43.194,44.209,37.113,48.761,37.507,64.281,48.349,51.904,41.429,65.551,75.439,48.375,53.078,98.724,69.169,63.049,78.737,91.562,43.450,37.974,63.225,54.137,37.756,55.119,98.975,68.460,41.250,49.710,55.124,69.204,57.223,67.439,41.343,62.323,54.115,48.534,76.310,45.678,44.302,50.401,54.875,54.432,53.693,49.460,46.467,54.985,52.952,79.919,43.075,59.007,40.771,44.616,44.425,42.801,45.343,37.004,40.723,43.631,85.150,64.560,57.531,74.680,69.720,49.428,48.041,72.693,43.317,37.538,126.432,67.823,63.406,82.833,34.787,64.440,90.723,37.180,52.963,57.032,37.848,65.376,41.953,36.354,36.778,38.202,66.954,79.048,49.258,34.416,39.165,58.099,105.766,69.378,53.053,49.754,43.562,43.902,53.358,61.212,47.095,43.754,39.457,44.675,64.630,54.200,41.508,50.096,40.252,39.169,45.939,45.253,86.043,75.114,66.762,76.103,49.915,72.112,40.162,54.643,37.372,78.620,88.035,41.394,55.876,56.938,60.853,55.501,48.083,39.986,42.033,39.734,56.826,42.698,43.122,55.315,53.342,42.695,42.321,63.621,41.652,71.691,53.575,40.486,55.547,45.301,71.219,43.096,55.606,47.520,44.190,37.326,39.199,56.314,49.653,56.578,49.262,39.517,40.170
14,60.892,51.586,49.823,40.791,39.892,48.039,51.905,57.978,35.957,51.794,33.638,59.379,64.336,32.595,48.688,53.626,40.887,49.671,45.828,37.353,54.410,44.247,79.631,65.662,51.454,40.061,34.917,39.071,43.207,51.516,38.231,57.263,44.959,36.968,53.909,40.371,39.198,46.379,47.167,41.421,56.244,44.854,52.259,48.038,70.084,66.532,88.524,35.381,43.968,73.560,52.263,52.603,71.358,67.137,44.533,66.391,55.013,39.089,65.833,38.438,65.148,55.804,41.210,47.200,75.400,58.520,37.921,73.296,60.223,60.274,55.303,42.566,38.525,83.222,70.996,60.039,54.596,65.788,47.215,38.863,55.064,73.783,40.382,76.354,78.082,84.684,48.163,91.494,45.277,79.856,65.868,84.373,68.133,45.153,55.073,61.553,73.534,50.976,61.519,49.603,96.181,49.868,56.040,45.016,89.044,42.937,63.979,56.787,66.949,71.311,81.409,86.509,54.336,53.383,39.708,51.864,46.642,65.301,47.044,39.000,85.930,69.424,76.427,57.339,58.882,72.515,67.736,42.143,96.791,67.324,44.106,41.429,77.322,50.962,45.707,42.764,48.077,75.640,58.249,73.301,89.694,44.423,43.315,43.793,36.989,48.612,37.796,64.158,48.303,53.399,41.493,64.846,75.324,48.074,52.643,98.608,69.855,63.009,78.498,91.626,43.359,37.939,63.130,54.149,37.542,55.058,98.699,68.122,41.208,48.857,54.964,69.222,56.021,67.215,41.447,60.809,53.909,48.644,76.506,45.555,43.914,50.192,55.458,52.483,53.780,49.395,46.472,55.416,52.841,79.967,43.002,58.606,40.324,44.656,44.198,42.684,44.995,36.567,40.836,43.154,85.081,64.323,57.668,74.414,69.768,49.426,47.948,72.833,43.286,38.088,125.763,67.356,63.189,82.379,34.765,64.323,88.658,37.311,52.587,56.839,37.677,65.359,41.695,36.027,36.853,38.026,66.406,78.557,49.166,34.621,39.459,58.378,105.561,69.237,53.306,49.678,43.779,43.840,53.216,61.293,46.756,43.485,39.481,45.356,64.531,54.217,41.470,49.976,40.719,39.031,46.011,45.092,85.926,74.987,65.731,76.511,49.986,72.207,40.176,54.302,37.421,78.794,88.125,41.357,56.182,56.733,60.670,55.778,48.033,39.943,42.130,39.746,56.563,43.134,43.049,55.313,53.184,42.761,42.139,64.081,41.941,70.859,53.522,40.375,55.266,45.249,71.408,42.972,55.563,47.499,44.454,37.306,39.065,56.194,49.201,56.434,49.272,40.254,40.470
15,60.905,51.731,49.743,40.656,39.816,48.061,51.951,58.111,36.364,52.424,33.809,59.253,64.470,32.283,48.773,53.677,40.921,49.761,45.925,37.446,54.646,44.361,79.384,65.758,51.464,39.988,34.958,38.989,43.223,52.285,38.333,56.844,45.015,37.086,53.435,39.490,39.342,46.006,46.486,41.627,56.035,44.820,53.602,47.856,69.897,67.161,86.348,35.195,44.074,73.241,52.404,52.522,71.351,67.020,44.527,65.554,54.837,38.930,64.916,38.674,64.741,55.709,41.014,47.045,74.809,58.396,37.347,73.717,59.783,60.111,55.266,42.718,38.447,82.978,66.999,60.033,54.369,65.525,46.904,39.609,54.912,72.176,40.110,77.051,78.924,83.413,47.939,90.807,45.476,79.637,65.943,83.015,68.525,44.997,54.755,61.349,73.387,50.744,61.546,49.881,95.939,49.921,55.675,44.722,89.695,42.960,63.010,56.625,67.236,71.525,81.655,85.954,54.022,53.162,39.327,52.031,46.473,64.913,46.757,38.998,87.119,69.370,75.800,57.143,58.549,72.496,67.379,41.910,96.537,67.409,43.740,41.270,76.623,50.853,45.404,44.688,48.125,75.734,58.269,73.432,89.435,44.420,43.179,43.668,36.857,49.355,41.320,64.355,48.690,53.210,41.484,64.482,75.511,48.020,52.734,98.564,74.266,62.867,78.498,91.544,43.329,37.974,62.982,53.955,37.926,54.946,98.893,67.895,41.354,48.570,54.917,69.285,54.910,67.035,41.601,59.252,54.171,48.660,76.399,45.410,44.005,50.271,56.238,51.406,53.707,49.132,46.455,55.702,53.371,79.814,42.946,58.659,39.805,44.593,44.097,42.531,45.195,36.529,40.775,43.258,85.125,64.342,57.437,74.141,69.421,49.489,48.017,72.770,43.238,38.127,123.685,66.926,62.827,81.667,34.729,63.870,87.295,37.280,52.661,56.760,37.822,65.222,41.889,35.925,36.551,38.066,66.412,78.125,49.303,34.532,39.144,58.188,105.446,69.328,53.072,49.499,43.770,43.646,52.987,61.382,46.382,43.131,39.534,44.850,64.267,54.146,41.348,50.053,41.031,38.892,46.026,45.265,84.657,75.119,64.560,76.862,49.909,72.079,40.203,54.521,37.445,79.078,87.932,41.506,56.574,56.843,60.139,55.562,47.986,39.896,42.110,39.661,56.635,43.271,43.269,55.469,53.005,42.513,41.994,63.909,42.058,69.580,53.428,40.330,54.547,45.036,70.922,43.125,55.368,47.548,44.402,37.010,39.224,55.763,49.292,56.270,49.127,40.005,40.381
16,61.108,51.865,49.740,40.382,39.567,47.360,51.754,58.013,35.707,52.254,33.816,59.210,64.733,32.298,50.915,53.579,40.957,49.702,46.820,37.449,54.593,44.541,79.456,76.693,51.466,39.790,34.964,39.022,43.176,52.225,38.013,56.814,45.057,37.450,53.783,38.732,39.179,45.863,45.549,41.619,56.643,45.051,54.075,47.960,69.717,67.226,85.246,35.213,44.032,73.334,53.340,52.503,71.656,67.227,44.383,64.841,54.703,38.631,65.071,38.582,64.365,56.203,40.652,47.210,74.442,58.295,37.272,73.882,67.867,59.675,55.630,42.801,38.877,83.378,64.434,68.127,55.912,65.392,47.067,39.415,55.415,70.854,40.286,77.016,79.237,82.159,47.877,90.659,46.012,79.174,65.719,81.213,68.324,44.955,54.423,60.899,73.322,50.561,61.419,49.902,95.473,49.240,55.492,44.818,90.491,42.870,62.626,56.576,66.959,71.405,81.303,85.594,54.292,52.949,39.172,51.901,46.169,64.382,46.645,39.086,87.519,69.065,75.093,57.218,58.423,72.742,67.804,41.908,96.098,67.656,43.708,41.337,76.051,50.568,45.644,44.630,48.157,75.956,57.875,73.636,89.734,44.430,42.972,43.459,36.920,48.483,39.980,64.153,49.200,52.647,41.458,64.043,75.435,47.950,52.680,98.514,75.673,62.544,78.413,91.285,43.122,37.951,62.782,53.734,37.857,54.788,99.073,67.921,41.378,47.983,54.959,69.479,54.581,66.859,41.471,58.274,53.641,48.679,76.183,45.038,44.004,50.108,56.165,50.833,53.832,49.200,46.516,55.241,54.508,79.778,42.646,58.861,39.779,44.514,43.960,42.475,45.060,36.598,41.094,43.634,84.726,64.784,57.303,73.864,69.698,49.291,47.738,72.379,43.356,38.045,122.170,66.658,62.664,80.931,34.758,63.445,84.822,37.113,52.263,56.799,37.824,64.750,41.381,35.701,36.592,37.987,66.209,77.753,49.146,35.223,38.780,58.142,104.479,69.424,53.099,49.822,43.529,43.568,53.026,61.571,46.033,43.292,39.759,44.370,64.301,54.236,41.377,49.989,40.553,38.874,45.918,45.331,84.889,74.921,63.697,77.289,49.892,71.694,40.037,54.080,37.500,79.100,87.862,41.708,56.555,56.606,59.502,55.530,47.840,39.893,42.186,39.739,56.454,43.281,43.352,54.878,52.832,42.552,44.634,64.482,42.014,68.809,53.446,40.433,54.275,44.989,70.619,43.388,55.347,47.517,44.435,36.904,39.566,55.977,49.417,56.046,49.243,40.174,40.596
17,61.381,51.895,49.766,40.643,39.608,47.575,51.584,57.918,35.738,52.150,33.590,59.387,64.863,32.223,49.700,53.663,41.382,49.633,46.350,37.678,54.601,44.396,79.484,74.613,51.390,39.795,34.973,38.958,43.395,51.952,37.788,56.477,45.093,37.300,52.874,38.711,39.307,45.784,45.558,41.433,56.728,45.346,51.511,48.002,69.572,67.259,84.781,34.766,44.301,73.549,53.673,52.725,72.139,67.034,44.527,64.407,54.650,38.547,64.514,38.612,64.102,56.364,40.906,47.168,74.163,58.426,37.497,73.291,81.869,59.016,55.648,42.722,38.858,84.834,62.369,85.584,58.717,65.393,46.895,38.988,56.559,70.051,40.176,76.284,79.016,81.615,47.722,90.858,45.826,79.232,65.649,79.711,68.475,44.973,54.061,61.167,73.261,50.501,61.571,49.921,94.990,48.761,55.233,44.615,91.538,42.746,62.081,56.508,67.456,71.475,81.093,85.285,54.032,52.576,38.909,51.727,45.988,64.035,46.698,39.084,88.064,68.706,74.324,57.264,58.314,73.623,67.380,41.865,96.260,67.710,43.821,41.696,75.982,50.345,45.504,43.733,47.929,75.778,57.758,73.159,90.056,44.497,42.900,43.408,36.942,48.654,38.726,63.833,49.119,52.112,41.550,63.651,75.702,48.242,52.441,99.198,75.117,62.593,78.556,91.024,43.201,37.907,62.827,53.849,37.676,54.810,99.148,67.996,41.201,47.714,54.904,69.674,53.918,66.407,41.503,57.553,53.849,48.701,75.610,45.121,43.982,50.235,56.454,50.325,53.736,49.324,46.619,54.867,54.477,79.997,42.764,58.989,39.535,44.275,43.840,42.406,45.113,36.421,40.951,43.400,85.415,65.195,57.278,73.862,70.203,49.154,47.640,72.420,43.470,38.059,121.320,66.144,62.456,80.319,34.750,63.283,82.100,37.182,52.495,56.606,37.775,64.341,40.876,36.408,37.111,38.373,66.267,77.431,49.139,35.612,38.293,58.135,103.930,69.521,52.952,49.705,43.429,43.434,53.095,61.299,45.687,43.312,39.409,44.004,64.108,54.621,41.410,49.726,40.171,38.790,46.051,45.253,84.816,74.919,62.973,77.215,49.859,71.469,39.998,54.243,37.479,79.019,88.268,41.686,56.651,56.700,59.392,55.734,47.946,39.922,42.246,39.653,56.773,43.447,43.482,54.418,53.140,42.719,43.619,64.447,41.949,67.577,53.449,40.580,54.068,44.929,70.416,43.409,55.419,47.487,44.310,36.814,39.549,55.861,49.280,55.902,49.169,40.254,40.489
18,60.914,51.864,49.661,41.122,39.772,47.289,51.628,57.713,35.701,52.033,33.613,59.718,64.702,32.060,49.214,53.417,40.981,49.541,45.967,37.536,55.293,44.268,78.988,72.123,51.398,39.715,34.837,38.748,43.248,51.837,37.878,56.221,45.127,37.282,52.917,38.151,39.325,45.800,44.901,41.857,56.833,45.116,49.694,47.873,69.237,67.166,84.224,34.863,44.109,73.290,53.416,52.328,72.486,66.863,44.281,63.543,54.551,38.545,64.076,38.527,64.184,56.114,40.449,47.024,73.762,58.216,37.469,73.101,81.314,58.372,55.611,42.380,38.883,85.359,60.594,84.179,58.446,65.434,47.023,39.681,56.561,69.068,40.336,76.381,78.260,80.928,47.577,90.237,45.414,78.655,65.380,78.573,68.363,44.644,53.777,60.672,72.975,50.673,61.288,49.750,94.436,48.676,54.868,44.488,91.774,42.661,61.409,56.331,66.796,71.083,81.135,84.823,53.834,52.523,38.814,51.018,45.192,63.418,46.599,39.101,87.523,68.239,72.815,56.916,58.295,74.399,67.236,41.679,96.667,66.938,43.582,41.039,75.714,50.027,45.510,42.583,47.949,75.569,57.506,73.209,90.477,44.307,42.699,43.071,36.966,50.203,37.990,63.575,48.715,51.861,41.501,63.550,76.206,48.243,52.093,99.045,74.113,62.672,79.094,90.782,43.002,37.937,62.615,53.709,37.668,54.812,99.273,67.661,40.942,47.644,54.730,69.867,53.649,66.216,41.545,57.035,53.650,48.831,75.111,44.987,43.870,50.340,55.947,49.956,54.033,49.492,46.532,54.422,54.156,79.738,42.894,59.055,39.477,44.250,43.759,42.189,44.713,36.466,40.760,43.003,84.640,65.457,57.084,73.347,69.946,48.826,47.512,72.711,43.199,38.135,120.311,66.513,62.201,80.095,34.852,63.137,79.213,37.355,52.226,56.516,37.791,64.383,40.801,35.844,37.701,38.298,66.683,76.979,49.225,34.898,37.953,57.962,102.933,69.454,52.939,49.574,43.300,43.474,52.987,61.144,45.347,43.347,39.513,44.258,63.927,54.010,41.278,49.540,40.154,38.746,46.280,45.248,84.619,74.889,62.477,77.244,49.713,71.381,39.779,54.157,37.464,78.972,88.213,41.521,56.517,56.513,59.200,55.159,47.960,39.846,42.056,39.566,56.771,43.097,43.538,53.771,53.357,42.637,42.858,63.935,41.750,66.770,53.264,40.460,53.703,45.121,70.059,43.279,55.458,47.249,44.191,36.650,39.803,56.014,49.239,55.754,49.048,39.751,40.352
19,60.959,51.722,49.708,40.848,40.120,47.368,51.609,57.475,36.349,51.965,33.653,60.115,65.252,32.116,49.230,53.241,41.017,49.707,46.231,37.460,55.296,44.416,78.817,70.840,51.299,39.653,34.882,38.887,43.044,51.826,37.788,56.338,45.273,37.483,52.917,38.276,39.270,46.388,44.781,41.825,56.665,45.644,48.748,47.487,69.486,66.950,82.975,34.881,44.028,73.640,53.120,52.716,72.347,66.645,44.109,62.812,54.691,38.949,63.715,38.565,64.143,55.990,40.887,47.122,73.551,58.150,37.541,73.352,77.865,57.848,55.438,42.382,38.818,85.765,59.325,80.429,57.784,65.521,47.282,39.363,56.507,68.516,40.535,76.911,77.792,80.563,47.693,89.589,45.791,78.032,65.284,77.888,68.512,44.404,53.854,60.639,73.048,50.358,61.316,49.599,94.091,48.440,55.510,44.654,91.733,42.649,60.925,56.375,67.011,70.963,80.645,84.351,53.910,52.499,38.710,50.904,45.058,62.950,46.444,39.127,87.685,68.869,71.504,56.964,57.633,75.611,67.365,41.577,96.850,66.678,43.445,40.410,75.494,49.901,45.492,43.769,47.885,76.090,57.527,73.103,90.670,44.357,42.590,43.082,36.895,50.325,37.617,63.635,48.629,51.986,41.610,63.181,76.130,48.122,51.847,99.103,73.012,62.998,78.848,91.033,43.530,37.992,62.532,53.722,37.450,54.820,99.280,67.565,40.641,47.187,54.644,69.943,53.611,65.720,41.542,56.237,53.647,48.776,75.045,44.895,43.783,50.185,55.869,49.842,54.090,49.409,46.539,54.595,53.684,79.728,43.049,59.162,39.384,44.611,43.749,42.361,44.560,36.155,40.678,42.144,84.450,65.729,56.940,72.986,69.913,48.650,47.820,72.305,43.117,37.900,120.515,66.511,62.044,79.582,34.839,62.643,77.366,37.415,52.239,56.424,37.681,64.267,41.220,36.075,37.747,38.274,66.938,76.890,49.282,34.623,37.515,57.958,102.168,69.470,52.812,49.515,43.419,43.427,52.945,61.222,45.097,43.516,39.443,43.396,63.771,53.643,41.362,49.381,40.098,38.776,46.284,45.231,84.512,74.824,62.027,77.267,49.720,71.460,39.733,54.122,37.491,79.074,88.482,41.361,56.331,56.257,59.011,55.937,47.892,39.890,42.071,39.559,56.709,43.212,43.401,53.574,53.615,42.777,42.614,63.887,41.612,66.238,53.265,40.450,53.753,45.043,69.939,43.162,55.306,47.415,44.281,36.593,39.699,55.829,49.163,56.034,49.211,39.318,40.426
20,60.611,52.069,49.706,40.720,40.181,47.522,51.535,57.372,36.148,51.807,33.646,60.565,65.982,32.182,49.454,53.377,41.048,49.650,46.167,37.415,55.414,44.239,78.729,69.991,51.083,39.897,34.988,38.895,43.200,51.644,38.532,56.210,45.337,37.631,53.016,38.275,39.290,47.014,44.650,41.889,56.589,45.412,48.355,47.553,69.704,66.509,82.571,34.849,43.833,73.249,52.646,52.766,71.815,67.081,43.981,62.122,54.738,38.667,63.159,38.410,63.904,55.894,40.347,47.467,73.215,58.272,37.644,73.838,74.793,57.297,55.184,42.921,39.051,85.293,58.732,77.350,57.227,65.489,47.356,38.962,56.675,67.896,40.126,77.039,77.737,80.023,47.646,89.031,45.995,77.411,65.232,77.342,68.015,44.464,53.680,60.511,73.010,50.255,61.188,49.397,93.955,48.021,55.201,44.619,92.159,42.832,62.903,56.396,67.681,70.958,80.917,84.064,54.233,52.282,39.058,50.146,45.000,63.009,46.664,39.128,87.618,69.406,70.470,57.174,57.246,76.309,67.473,41.646,96.537,66.782,43.331,40.275,75.767,49.787,45.675,44.091,47.874,76.360,57.834,73.085,92.069,44.252,42.719,43.120,36.808,50.358,37.056,64.043,49.199,51.930,41.656,63.650,76.458,48.002,52.273,98.906,72.701,63.607,78.931,91.526,43.707,38.008,62.445,53.927,37.553,54.849,98.630,67.293,40.850,46.673,54.385,70.122,53.254,65.456,41.636,55.754,53.925,48.577,74.484,44.801,43.795,50.257,56.048,49.723,53.945,49.109,46.561,54.612,57.337,80.017,43.003,58.940,39.182,44.722,43.988,42.247,44.251,36.067,40.757,41.678,84.356,65.542,57.003,73.086,69.480,48.856,47.529,72.371,43.185,37.710,120.271,66.758,62.043,79.270,34.890,62.760,75.591,37.407,52.150,56.281,37.740,64.089,41.043,35.789,37.820,38.349,66.805,76.821,49.515,34.396,37.208,58.013,101.889,69.403,52.762,50.063,43.501,43.373,53.024,61.143,44.822,43.464,39.160,43.234,63.829,53.388,41.359,49.257,39.738,39.005,46.164,45.256,84.251,74.799,60.838,77.775,49.782,71.490,39.745,54.464,38.071,79.442,88.599,41.428,56.143,56.148,58.798,55.743,47.907,40.619,42.192,39.402,56.701,43.221,43.311,53.683,53.613,42.718,42.327,64.599,41.777,65.986,53.163,40.527,53.802,45.222,69.222,43.533,55.241,47.665,44.276,36.639,39.709,55.672,49.064,55.963,49.246,38.876,40.070
