 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216
247,76.092,56.977,137.736,202.091,61.557,81.137,75.860,92.679,90.540,154.775,80.711,90.536,167.317,82.058,72.048,136.944,107.479,48.505,86.815,104.741,91.721,64.164,107.808,143.714,72.919,67.766,62.050,168.128,107.568,100.581,63.636,99.892,92.519,83.356,76.573,72.683,128.264,77.240,70.131,110.258,69.864,72.724,82.774,78.683,167.173,94.518,144.800,152.008,60.726,175.565,82.392,97.657,101.953,57.254,60.957,79.408,108.420,65.331,117.109,59.118,82.730,124.726,68.757,68.424,64.421,84.611,83.066,87.085,145.837,71.625,115.483,79.069,63.813,108.281,74.466,63.674,68.777,88.621,70.326,51.570,76.020,82.745,103.376,68.610,70.427,102.578,67.174,80.682,102.704,63.573,203.232,82.322,57.003,77.069,65.889,102.263,85.273,65.058,87.474,93.026,73.665,103.326,105.589,71.986,56.976,67.753,116.236,66.791,89.004,59.914,127.537,88.755,92.548,65.310,92.976,86.316,76.365,76.099,124.766,84.532,70.799,50.664,71.190,62.395,59.645,52.065,132.590,69.293,59.040,63.035,87.345,90.074,69.279,89.771,127.335,84.788,45.679,103.551,43.814,84.012,86.377,69.845,68.502,164.526,68.274,68.778,62.866,101.449,101.364,86.253,71.238,53.002,47.833,62.677,64.581,144.579,70.931,104.622,67.015,104.758,71.904,66.372,70.092,82.972,64.160,75.594,98.305,51.105,72.952,83.702,62.867,59.001,77.495,99.278,66.762,105.086,88.046,50.799,84.661,101.192,60.581,69.441,115.984,58.519,76.520,79.132,83.598,107.837,70.607,48.320,47.017,71.049,81.012,61.943,37.893,68.170,80.496,91.995,100.049,60.223,72.596,56.755,80.611,96.865,35.068,69.398,102.827,101.491,71.761,60.779,87.273,124.248,80.892,100.535,55.137,69.762
248,75.442,53.208,139.960,202.663,61.140,82.911,74.800,93.786,90.640,153.141,82.309,90.746,169.674,81.650,71.902,135.064,100.642,48.543,85.782,104.931,92.045,63.439,107.531,142.849,72.532,68.497,62.306,168.714,108.908,98.798,57.283,100.450,89.342,83.735,68.923,74.800,130.788,76.108,70.211,108.669,132.022,70.607,83.570,80.024,169.710,94.169,158.272,159.239,61.260,175.111,82.710,96.737,101.137,56.556,61.369,79.689,108.556,65.028,119.249,59.158,81.566,124.588,67.971,70.498,64.480,85.908,84.655,87.209,145.593,72.187,118.504,80.121,68.514,108.702,70.016,60.675,65.224,89.571,69.680,51.444,75.231,84.052,102.221,69.549,69.717,99.451,66.373,80.241,100.841,63.662,199.500,83.090,52.353,76.797,67.746,102.769,86.921,66.021,85.953,93.318,69.687,102.629,104.830,70.952,57.618,68.281,116.152,69.115,87.758,101.400,128.052,87.295,91.931,74.260,94.420,87.562,77.465,77.188,123.736,87.202,70.130,51.422,71.842,62.445,60.337,52.499,132.391,69.134,57.210,62.761,87.236,89.198,69.667,89.788,127.361,85.427,46.068,101.673,43.552,83.224,86.192,70.512,68.644,163.999,67.920,65.081,60.275,104.140,101.618,86.319,70.018,52.943,47.845,63.669,64.351,132.398,70.280,106.784,67.585,104.079,69.532,67.724,68.738,82.740,64.964,77.569,97.872,52.143,73.221,83.080,61.512,59.345,75.678,99.077,66.424,113.657,86.390,50.865,83.391,100.290,60.577,70.552,116.246,58.374,76.077,78.785,82.603,107.510,68.092,49.948,44.776,70.476,81.024,65.347,39.763,66.937,80.894,92.191,98.718,58.584,71.601,56.722,72.174,97.073,35.029,70.260,92.270,100.963,70.691,60.899,87.584,124.912,79.553,100.170,55.348,73.754
249,74.431,51.200,144.259,202.105,61.179,81.696,74.940,93.742,90.284,151.764,84.134,91.811,166.969,81.514,72.174,137.439,98.240,48.859,84.580,104.618,91.471,64.536,106.294,143.679,72.516,66.506,61.909,167.943,109.087,99.316,57.607,99.472,87.345,83.433,68.517,74.050,128.490,75.315,69.870,107.315,102.980,68.317,83.147,79.292,174.451,147.721,145.216,169.291,61.182,174.700,81.330,96.056,100.886,57.749,62.748,79.804,108.679,65.049,103.110,59.228,83.098,125.174,67.871,73.168,64.870,86.074,85.476,87.214,146.830,71.942,120.902,79.406,68.784,108.152,68.377,62.673,59.042,94.250,69.058,50.949,75.114,83.360,103.801,68.774,70.248,95.576,66.249,83.879,95.377,63.583,195.221,84.340,50.815,76.241,68.804,104.219,90.903,65.913,86.362,92.590,69.636,102.942,104.200,69.033,57.525,68.787,115.382,68.433,86.846,76.532,125.996,88.448,93.501,78.463,96.442,89.322,78.378,75.904,122.580,100.359,70.401,56.266,71.338,61.592,60.972,50.497,131.983,68.830,56.370,63.190,87.610,87.880,69.272,89.197,127.191,85.203,46.180,100.672,43.461,83.582,84.190,69.509,68.187,163.311,68.181,62.293,59.548,107.819,101.072,85.515,69.354,53.191,46.833,61.882,64.250,122.033,69.081,105.927,68.707,102.823,68.386,69.404,66.936,83.288,64.375,75.447,98.362,50.438,72.297,82.751,61.526,59.991,75.785,97.895,65.700,113.832,87.861,50.050,82.389,101.233,59.690,70.376,116.024,59.239,77.219,78.353,83.237,108.160,66.651,50.536,44.701,69.587,80.613,64.003,38.379,66.036,80.665,91.834,98.479,59.868,71.768,56.710,72.320,98.912,34.482,70.156,86.331,101.214,70.890,61.526,86.905,125.179,80.949,100.349,55.258,75.905
250,75.245,49.809,142.261,202.384,61.612,80.746,76.687,93.713,90.039,150.197,82.925,92.014,166.163,81.672,71.811,166.502,100.402,49.773,84.960,104.977,90.229,64.181,105.119,145.946,72.543,67.064,63.414,169.509,110.592,105.585,54.349,99.555,87.397,83.483,61.331,74.700,128.474,76.815,70.654,105.902,83.112,67.492,82.398,80.462,180.805,181.671,134.673,167.661,61.470,175.651,81.784,102.515,99.209,56.936,62.630,80.007,108.100,65.024,94.422,60.887,82.863,125.207,67.931,74.581,63.668,87.524,79.156,87.166,150.598,72.342,120.696,80.670,67.939,108.147,67.526,69.581,54.853,95.703,74.719,51.436,74.652,82.443,106.253,68.253,70.324,94.308,66.535,83.735,92.735,62.213,185.368,83.930,49.931,76.022,67.126,109.964,89.615,66.148,85.568,92.643,65.265,102.954,102.448,68.791,57.272,68.699,116.155,67.565,88.883,66.427,125.130,86.749,92.865,72.266,95.753,94.246,74.058,76.517,123.752,101.196,69.369,53.589,72.628,63.047,61.233,50.934,133.097,68.877,55.575,82.959,88.244,88.417,69.022,89.854,127.134,85.555,46.070,99.640,42.782,83.624,84.266,69.384,68.216,163.335,70.020,61.508,58.603,108.328,100.366,89.092,68.837,53.009,48.210,62.820,64.386,127.557,68.164,106.678,68.639,103.262,68.581,67.326,67.674,83.135,64.898,70.065,98.768,51.661,72.571,82.317,62.078,58.660,75.555,97.354,66.536,110.447,90.235,50.632,82.370,100.279,59.726,69.299,116.033,59.639,77.344,77.669,85.274,107.929,66.289,48.341,44.414,71.010,80.210,62.530,38.373,65.526,79.239,91.071,97.768,61.326,71.290,57.215,70.257,104.081,35.002,69.719,82.670,99.412,70.856,61.450,85.748,124.827,84.817,101.034,55.619,75.320
251,74.669,49.343,148.445,202.831,61.382,80.787,74.627,91.757,90.056,148.415,81.016,94.724,165.468,81.250,72.195,171.276,107.203,50.417,84.965,104.208,90.878,64.187,103.945,145.437,71.735,68.161,63.148,171.301,109.373,102.439,53.195,99.416,86.182,82.819,60.038,73.959,128.139,76.245,71.153,106.609,73.761,67.270,83.466,80.792,178.693,168.175,126.107,166.724,61.868,175.405,81.963,98.526,98.946,56.908,61.556,80.056,106.226,65.157,90.496,60.092,81.516,124.239,67.700,78.776,63.360,87.237,73.764,88.007,149.511,71.864,122.028,79.772,63.708,107.780,68.335,73.206,51.634,100.756,76.306,50.721,74.399,85.409,102.463,67.688,69.964,93.238,66.233,84.394,102.054,63.235,178.742,82.432,50.145,75.413,66.384,111.233,89.319,66.153,86.481,92.577,62.694,102.951,101.247,68.298,59.434,68.531,114.175,67.523,89.368,64.202,125.256,87.450,92.954,71.015,93.390,94.374,71.132,76.560,127.588,98.442,68.985,51.701,70.990,63.113,60.668,50.827,132.523,68.235,56.412,137.893,85.534,88.127,72.447,91.343,127.218,84.805,45.453,99.094,43.068,82.646,84.228,70.111,68.341,163.379,72.102,61.253,57.763,110.272,99.915,96.162,68.862,53.235,50.214,62.694,63.093,125.764,67.632,106.453,66.893,104.755,67.776,67.601,66.119,83.596,65.586,71.970,101.269,52.353,72.383,82.790,62.041,59.118,75.726,124.077,65.458,107.199,90.001,50.903,100.612,99.275,60.886,71.841,116.065,60.370,76.103,78.992,85.697,108.302,64.638,47.560,43.592,69.855,80.532,60.778,42.497,65.336,79.856,91.166,98.292,63.132,73.655,56.315,70.384,104.204,34.975,73.002,77.373,99.057,70.479,61.541,85.629,125.134,84.893,98.721,55.161,74.718
252,74.944,49.264,154.416,202.249,61.663,80.400,75.420,91.659,89.334,146.884,78.644,100.521,165.595,81.173,71.871,158.118,114.371,53.810,84.572,103.650,91.160,64.829,103.537,143.168,71.097,69.794,62.962,170.957,108.219,100.509,55.037,99.835,86.514,81.585,58.109,72.545,129.022,74.731,71.685,106.862,71.040,67.146,82.726,78.999,179.779,143.863,120.222,164.210,61.612,175.017,81.108,97.633,98.303,58.328,60.893,78.892,106.182,64.822,88.445,59.613,81.400,123.850,68.020,74.663,62.683,86.938,67.418,88.148,149.242,70.887,120.966,79.411,59.867,107.141,67.439,68.071,49.028,95.884,77.354,50.652,76.061,86.724,101.410,68.211,70.067,101.887,67.754,85.713,107.041,63.558,172.337,82.167,58.087,75.343,65.971,110.641,88.079,65.871,89.704,94.481,58.816,160.603,98.454,68.684,59.129,68.586,114.674,66.300,88.030,63.591,124.839,86.397,95.241,75.596,92.980,89.250,70.409,76.623,127.651,98.041,69.012,52.093,71.489,62.035,59.796,50.952,134.849,68.717,57.040,108.098,85.169,87.460,78.114,90.435,127.029,84.043,45.107,101.340,43.885,82.600,83.775,69.158,68.181,163.682,71.614,60.510,59.832,109.743,99.926,92.387,68.226,56.351,49.594,62.905,62.935,129.917,68.344,107.053,67.266,104.807,69.309,67.695,65.267,83.285,64.237,81.274,101.629,52.032,72.630,82.908,132.367,60.861,75.721,122.001,68.230,108.691,87.521,50.973,100.946,99.751,61.380,72.065,116.281,63.687,74.356,80.377,86.092,108.385,109.670,49.554,45.276,69.734,81.207,59.216,42.657,65.869,82.604,91.784,99.325,62.760,74.550,58.281,69.261,108.042,35.278,73.059,74.718,100.155,70.184,61.696,85.792,124.767,84.025,97.419,54.480,73.538
253,76.866,49.463,151.559,203.479,61.523,80.525,76.067,93.038,90.942,147.164,77.931,99.811,167.093,81.123,74.296,148.416,118.209,60.658,83.913,106.181,91.391,64.401,103.823,142.263,70.959,69.708,62.817,174.237,107.206,97.267,55.429,99.333,88.466,81.139,59.880,72.878,134.036,74.682,70.739,106.633,69.530,66.604,82.950,82.972,175.327,125.916,116.466,159.946,61.771,174.599,81.320,95.189,99.858,58.475,62.379,77.999,106.357,63.923,88.318,60.149,81.990,121.874,68.194,72.321,62.957,87.899,66.704,87.932,147.234,70.816,119.962,78.676,57.196,106.696,68.071,63.725,48.620,93.793,76.884,50.847,74.226,82.994,100.525,68.855,69.359,100.939,67.378,88.565,111.518,62.841,172.770,83.806,69.344,75.582,65.405,111.535,88.550,65.783,84.874,120.444,53.986,130.580,97.445,71.339,57.660,68.424,114.529,65.688,88.944,61.851,124.816,84.756,99.765,66.503,92.902,88.356,68.497,75.943,125.048,90.673,68.638,50.852,71.495,61.646,60.915,49.371,133.191,68.995,56.814,83.260,84.728,86.688,76.219,89.829,127.626,83.468,45.143,99.666,42.614,81.537,83.816,69.118,67.946,163.524,69.203,60.897,57.053,108.462,99.624,91.775,68.944,56.294,48.398,61.778,62.577,128.931,69.844,106.211,66.973,106.920,71.115,69.447,65.009,83.451,64.399,82.175,100.999,51.493,73.965,82.474,109.225,60.801,75.812,114.166,67.202,109.614,86.273,51.471,96.364,99.860,61.106,71.577,116.624,62.868,73.804,79.740,86.870,108.931,116.838,49.847,43.540,69.597,80.090,58.207,43.320,66.826,81.582,91.981,100.007,64.317,72.495,57.267,69.426,114.784,35.257,73.439,73.386,100.420,69.917,61.610,86.466,124.614,84.517,96.145,55.196,72.022
254,77.212,50.605,144.362,202.357,61.430,81.752,77.607,93.601,90.706,146.127,77.385,98.128,167.252,82.155,73.892,141.833,123.143,59.160,83.370,105.158,91.750,63.975,104.031,143.360,71.655,68.600,62.659,174.250,107.351,95.547,52.468,98.721,89.150,82.506,58.708,72.660,130.228,74.010,69.876,108.321,68.456,66.821,82.731,85.333,176.841,116.520,115.364,156.506,61.669,174.626,82.989,98.534,109.541,62.646,61.816,78.006,106.771,63.934,87.777,59.890,84.361,121.607,67.810,72.934,62.948,86.390,68.696,87.716,148.504,70.590,119.092,79.697,55.984,106.447,67.239,62.124,48.909,93.043,76.543,51.035,74.178,85.326,100.048,69.737,69.168,96.627,66.826,93.754,113.921,62.387,171.725,84.157,63.291,75.512,64.679,111.565,89.217,65.622,82.874,120.339,50.120,116.506,96.137,70.755,57.569,68.375,114.498,65.340,87.086,62.175,124.417,84.898,107.002,59.700,94.191,86.165,68.632,76.332,125.564,81.320,68.257,51.760,70.746,62.549,60.324,50.115,132.311,69.894,56.885,73.495,84.466,87.017,73.214,90.794,127.034,83.507,45.406,100.142,43.207,81.142,84.409,70.014,68.661,163.385,69.721,61.548,56.063,110.439,99.487,92.458,69.157,54.969,48.447,62.261,63.142,126.550,69.042,105.965,66.530,109.132,69.565,67.960,65.257,83.258,64.030,88.578,100.851,52.250,73.249,85.591,92.825,62.778,75.850,108.344,67.191,110.059,90.764,50.718,92.087,100.895,60.608,71.033,116.967,61.289,73.431,80.933,87.299,110.613,105.593,49.119,45.063,72.424,81.136,59.566,41.734,65.935,80.159,92.528,99.914,65.273,73.049,56.599,72.590,117.724,35.426,73.706,74.601,100.827,69.343,62.065,88.683,125.485,84.031,96.359,55.082,72.805
255,78.735,49.140,144.589,202.589,61.754,80.298,76.060,94.033,90.229,145.157,77.996,97.775,167.466,81.557,72.962,137.871,122.698,55.645,83.272,106.533,91.364,63.481,104.254,143.340,71.354,68.677,62.330,174.153,106.907,92.763,53.411,100.263,89.978,81.835,59.174,71.459,132.328,73.736,69.313,107.076,73.600,66.151,83.214,84.232,179.931,110.537,113.369,152.934,61.912,175.256,81.400,94.419,104.957,62.721,63.250,79.132,105.611,62.484,86.487,58.919,86.606,120.821,67.912,71.875,63.327,86.301,77.634,87.500,146.745,70.340,120.210,79.126,54.944,108.772,66.775,62.871,46.680,91.804,74.613,51.533,74.210,83.881,98.736,68.298,69.076,94.494,65.882,95.215,108.172,61.706,171.722,83.966,59.703,74.667,65.209,113.085,87.740,65.297,88.160,124.703,46.527,109.590,96.794,69.928,57.994,67.276,113.141,70.209,86.381,61.296,131.485,83.793,103.564,59.604,92.744,85.142,68.490,75.759,124.525,79.805,67.776,52.567,70.623,61.935,60.773,51.135,130.621,69.185,57.598,69.121,83.501,86.458,71.170,90.266,126.531,83.420,44.628,99.770,42.342,81.598,83.656,68.738,67.739,163.207,68.219,62.022,56.848,112.055,99.345,86.880,69.458,53.470,47.803,61.230,63.210,126.093,68.448,105.993,65.467,109.550,70.593,65.962,65.410,82.879,65.290,86.014,99.301,51.056,73.013,84.177,81.226,62.122,78.790,102.816,66.155,111.678,89.963,50.913,86.671,100.285,59.865,70.830,116.274,62.332,73.728,82.519,84.821,110.255,93.834,48.781,45.414,72.158,80.315,58.731,41.314,65.056,79.696,92.269,99.091,66.023,71.857,55.442,71.213,117.983,34.859,72.294,78.179,99.911,69.673,61.424,88.076,124.729,82.210,95.995,54.843,72.161
256,82.636,48.951,140.994,202.343,61.960,82.091,75.580,94.377,90.812,145.241,78.095,99.876,170.277,82.470,73.111,138.579,116.517,54.151,84.318,106.323,90.625,64.173,105.824,144.692,73.109,69.088,63.080,172.826,107.783,90.996,53.966,100.454,88.791,82.540,59.046,71.905,129.781,74.251,70.050,107.712,70.968,66.204,84.004,83.640,184.946,177.400,113.610,151.495,62.100,174.650,82.157,93.889,103.278,61.964,64.430,78.593,105.559,64.516,87.663,60.088,90.866,123.673,67.496,69.701,64.353,87.324,83.494,86.641,148.274,71.291,122.270,80.325,56.246,107.637,66.631,59.832,44.816,91.703,71.429,52.685,73.527,83.594,99.906,69.110,68.917,93.671,65.422,94.934,102.594,62.214,172.363,83.259,58.248,74.964,65.244,115.316,87.528,65.643,85.970,121.256,44.703,107.373,96.762,69.270,57.601,67.392,113.326,67.145,85.556,61.535,130.163,84.217,101.104,63.551,95.250,84.221,68.882,75.607,123.136,81.927,67.420,55.767,70.978,62.987,60.979,50.580,132.185,69.033,57.182,67.588,85.659,87.157,71.042,92.731,125.869,84.555,44.419,99.343,43.545,83.558,84.173,68.044,68.278,163.642,66.219,64.483,58.786,107.853,99.353,86.085,70.866,52.353,46.698,60.528,63.473,131.942,70.112,106.611,65.212,108.034,71.508,67.021,65.617,81.304,64.991,77.970,98.662,51.669,72.887,83.049,74.333,60.308,79.896,101.343,66.446,110.936,88.484,50.721,84.464,100.058,60.170,71.301,115.284,62.208,74.605,82.856,83.421,111.166,84.265,51.238,47.638,70.965,81.141,59.207,40.657,65.087,78.472,92.127,97.632,62.938,72.758,56.024,71.367,109.933,35.336,70.932,76.969,99.323,70.331,61.626,88.371,126.592,80.175,96.278,55.265,72.993
257,83.196,49.730,137.923,202.679,61.785,81.704,76.807,94.672,90.757,144.970,79.862,98.394,168.776,81.882,72.728,142.352,113.736,53.881,85.172,107.670,90.646,63.925,106.986,144.963,71.759,71.399,63.803,172.221,109.359,91.091,51.446,98.323,88.590,83.212,58.535,72.498,131.767,74.300,69.081,107.419,69.214,65.838,82.907,81.144,183.197,169.105,114.835,152.122,61.301,174.973,81.520,95.408,100.351,61.409,64.779,80.739,105.908,64.206,88.001,59.828,88.102,123.252,67.163,74.548,64.031,88.847,79.689,86.514,148.631,70.420,121.793,80.034,66.591,108.538,66.764,59.024,44.811,90.141,69.166,54.617,75.663,83.149,100.611,68.854,69.487,99.473,66.464,92.639,99.438,61.542,175.334,82.271,55.999,74.639,65.366,115.574,86.637,66.361,86.641,129.385,44.977,106.897,97.346,70.549,57.206,68.476,112.994,67.083,86.383,61.995,132.843,82.175,98.612,63.728,95.798,83.672,69.620,76.827,121.291,81.130,67.511,55.289,70.493,63.972,61.106,50.642,132.203,69.471,57.931,67.227,85.150,88.062,70.871,91.994,126.738,84.840,45.019,99.747,42.834,85.431,84.111,68.435,67.949,163.393,67.096,68.800,57.134,106.460,99.654,85.794,74.696,52.101,47.822,61.586,63.030,148.555,69.016,106.048,65.029,105.448,71.638,67.019,65.763,81.683,66.068,75.268,98.363,51.425,72.455,83.315,71.469,61.085,77.707,99.391,66.689,109.637,87.210,51.291,83.450,100.351,61.303,70.486,114.589,61.049,75.020,80.787,83.297,112.731,76.479,50.130,47.023,71.659,80.021,58.848,39.935,65.688,78.312,92.606,97.119,59.827,74.017,57.109,71.221,105.417,34.990,70.274,76.964,98.987,70.326,62.048,90.304,125.528,81.404,95.261,55.872,74.925
258,80.107,50.330,137.757,203.431,61.748,82.594,75.393,93.812,90.796,144.818,78.642,99.192,166.825,83.081,72.786,138.599,101.298,53.311,84.095,106.263,90.404,63.168,105.909,144.147,70.177,72.452,63.550,172.918,108.920,92.193,50.345,98.015,86.232,82.174,57.115,72.643,136.369,73.324,108.128,110.569,68.697,65.304,81.838,78.628,192.064,147.845,158.852,151.020,61.625,175.564,81.655,98.532,100.190,63.949,63.859,80.528,105.438,63.791,87.405,58.486,85.570,124.157,67.325,76.793,63.063,87.351,75.071,85.648,147.982,70.867,122.131,79.164,69.316,107.661,66.801,58.822,44.463,89.814,68.958,54.246,75.372,80.888,99.524,68.685,69.914,99.446,66.307,90.703,96.815,63.060,177.726,82.232,51.421,75.275,65.251,110.926,86.241,65.863,86.849,121.627,43.645,106.070,94.985,69.450,56.778,68.816,113.414,68.970,86.541,62.439,133.560,82.072,95.758,61.487,94.309,83.639,68.478,78.379,122.256,77.578,66.809,54.091,70.528,64.505,60.155,48.963,132.494,69.210,60.750,65.526,84.149,90.827,70.097,89.472,126.852,84.090,44.078,99.787,42.446,86.040,85.076,67.570,67.197,163.012,66.542,68.840,62.693,102.228,99.711,86.663,76.343,51.550,48.930,86.692,63.689,161.640,68.323,105.614,103.070,103.493,72.548,66.100,65.032,81.300,65.265,80.224,97.495,50.854,71.028,82.017,135.856,60.894,76.031,99.316,68.046,111.428,85.355,51.674,83.065,99.974,60.553,70.275,114.519,60.836,74.361,78.931,81.719,113.644,71.972,51.017,46.661,70.910,79.605,59.046,39.953,66.377,78.171,92.413,96.238,61.258,72.303,57.253,73.199,102.531,35.125,70.410,76.810,99.946,71.452,61.098,88.751,125.250,80.464,96.358,55.166,74.171
259,77.589,50.477,136.858,203.116,61.144,82.953,76.560,94.547,90.090,144.981,78.902,98.402,166.535,81.922,72.795,136.866,95.278,50.084,83.826,104.888,89.598,63.740,104.628,144.199,70.680,72.819,63.712,173.022,108.683,113.897,48.848,99.096,85.016,82.042,55.930,74.152,137.855,73.849,114.608,110.977,67.880,66.030,81.975,78.849,187.883,129.921,156.941,150.254,61.600,173.990,82.256,96.494,100.977,59.763,62.419,79.862,104.704,62.763,86.980,57.908,86.529,127.227,67.811,70.684,62.820,86.266,69.336,85.716,146.371,70.979,120.056,80.151,67.227,108.006,65.936,57.589,44.246,90.909,68.541,53.524,74.799,81.984,104.365,69.027,70.711,96.998,68.326,89.218,93.341,62.482,176.985,82.965,51.358,76.116,65.581,107.959,84.772,66.046,88.130,114.433,43.947,105.701,95.286,69.078,56.959,68.642,113.986,67.962,85.739,61.063,134.300,82.666,95.008,62.945,93.890,83.693,71.516,77.604,121.699,81.482,67.738,52.983,70.291,63.237,60.451,48.490,133.261,69.193,62.143,65.838,83.420,90.316,69.892,86.903,126.910,83.496,43.912,99.154,42.755,85.978,86.287,67.811,67.308,163.056,65.953,68.663,62.365,101.278,99.331,86.565,75.714,52.003,49.407,90.735,63.210,157.332,68.100,105.774,122.432,103.862,72.079,66.305,65.264,81.462,64.714,80.817,97.098,49.790,71.310,84.062,118.059,60.970,75.391,97.585,67.335,115.168,89.329,51.190,83.168,99.519,60.203,71.394,114.934,61.599,75.636,79.377,80.833,113.705,70.535,51.326,46.638,70.575,80.965,58.151,40.030,66.674,78.799,91.973,97.913,59.674,72.509,59.072,74.659,100.429,34.885,70.405,76.963,99.474,71.649,62.393,87.167,124.970,79.362,96.845,56.129,72.495
260,77.467,50.173,137.028,203.288,61.836,82.980,76.187,94.566,90.626,144.110,80.296,101.497,164.999,82.643,73.307,137.301,89.478,51.066,83.609,107.389,90.436,63.645,104.131,143.099,70.196,70.884,64.996,175.536,107.768,108.611,46.637,97.466,85.013,81.114,54.227,72.528,137.108,74.663,113.664,110.648,66.540,65.673,81.686,78.949,184.763,179.435,144.648,150.316,62.181,174.435,83.306,96.546,100.256,58.344,64.003,78.333,105.070,63.115,86.530,58.164,86.157,128.894,67.727,66.721,62.461,86.875,67.023,86.043,144.856,72.390,117.484,80.914,62.365,108.719,65.992,58.296,44.209,91.756,68.894,53.605,73.336,81.657,105.335,70.205,70.245,94.747,69.988,88.035,92.701,62.285,173.735,81.828,51.497,75.718,66.418,109.672,85.101,66.212,87.917,108.929,42.474,106.478,93.757,69.219,56.672,68.122,113.849,69.119,85.400,60.380,133.132,84.783,96.429,64.065,95.575,83.456,70.023,77.792,121.033,82.854,68.930,52.761,70.626,63.215,60.537,49.413,132.804,69.361,60.627,65.544,83.797,90.110,69.651,87.593,126.481,83.496,43.940,98.976,43.144,85.607,85.902,68.344,67.880,163.380,65.629,69.092,60.164,103.781,100.203,86.552,74.421,52.683,49.018,82.331,63.366,147.542,67.394,105.254,114.161,103.842,76.263,66.938,64.718,81.999,64.367,82.914,97.541,50.894,70.845,86.379,99.393,60.991,75.106,96.817,66.473,114.373,90.376,51.075,82.012,99.621,60.263,70.566,114.398,61.257,75.294,81.483,80.749,112.283,68.497,52.013,48.121,69.437,81.438,59.917,41.012,66.558,79.443,91.519,98.740,60.645,74.346,58.542,75.408,99.764,35.226,70.412,77.647,98.927,70.810,61.457,86.592,124.200,78.242,96.420,55.704,70.963
